"","code","date","cumulative_cases","cumulative_deaths","daily_cases","daily_deaths","state_name","pop_density","pop_count","region_census_sub_revised","region_code"
"1","AK",2020-02-01,0,0,0,0,"Alaska",1,738432,"Pacific",6
"2","AK",2020-02-02,0,0,0,0,"Alaska",1,738432,"Pacific",6
"3","AK",2020-02-03,0,0,0,0,"Alaska",1,738432,"Pacific",6
"4","AK",2020-02-04,0,0,0,0,"Alaska",1,738432,"Pacific",6
"5","AK",2020-02-05,0,0,0,0,"Alaska",1,738432,"Pacific",6
"6","AK",2020-02-06,0,0,0,0,"Alaska",1,738432,"Pacific",6
"7","AK",2020-02-07,0,0,0,0,"Alaska",1,738432,"Pacific",6
"8","AK",2020-02-08,0,0,0,0,"Alaska",1,738432,"Pacific",6
"9","AK",2020-02-09,0,0,0,0,"Alaska",1,738432,"Pacific",6
"10","AK",2020-02-10,0,0,0,0,"Alaska",1,738432,"Pacific",6
"11","AK",2020-02-11,0,0,0,0,"Alaska",1,738432,"Pacific",6
"12","AK",2020-02-12,0,0,0,0,"Alaska",1,738432,"Pacific",6
"13","AK",2020-02-13,0,0,0,0,"Alaska",1,738432,"Pacific",6
"14","AK",2020-02-14,0,0,0,0,"Alaska",1,738432,"Pacific",6
"15","AK",2020-02-15,0,0,0,0,"Alaska",1,738432,"Pacific",6
"16","AK",2020-02-16,0,0,0,0,"Alaska",1,738432,"Pacific",6
"17","AK",2020-02-17,0,0,0,0,"Alaska",1,738432,"Pacific",6
"18","AK",2020-02-18,0,0,0,0,"Alaska",1,738432,"Pacific",6
"19","AK",2020-02-19,0,0,0,0,"Alaska",1,738432,"Pacific",6
"20","AK",2020-02-20,0,0,0,0,"Alaska",1,738432,"Pacific",6
"21","AK",2020-02-21,0,0,0,0,"Alaska",1,738432,"Pacific",6
"22","AK",2020-02-22,0,0,0,0,"Alaska",1,738432,"Pacific",6
"23","AK",2020-02-23,0,0,0,0,"Alaska",1,738432,"Pacific",6
"24","AK",2020-02-24,0,0,0,0,"Alaska",1,738432,"Pacific",6
"25","AK",2020-02-25,0,0,0,0,"Alaska",1,738432,"Pacific",6
"26","AK",2020-02-26,0,0,0,0,"Alaska",1,738432,"Pacific",6
"27","AK",2020-02-27,0,0,0,0,"Alaska",1,738432,"Pacific",6
"28","AK",2020-02-28,0,0,0,0,"Alaska",1,738432,"Pacific",6
"29","AK",2020-02-29,0,0,0,0,"Alaska",1,738432,"Pacific",6
"30","AK",2020-03-01,0,0,0,0,"Alaska",1,738432,"Pacific",6
"31","AK",2020-03-02,0,0,0,0,"Alaska",1,738432,"Pacific",6
"32","AK",2020-03-03,0,0,0,0,"Alaska",1,738432,"Pacific",6
"33","AK",2020-03-04,0,0,0,0,"Alaska",1,738432,"Pacific",6
"34","AK",2020-03-05,0,0,0,0,"Alaska",1,738432,"Pacific",6
"35","AK",2020-03-06,0,0,0,0,"Alaska",1,738432,"Pacific",6
"36","AK",2020-03-07,0,0,0,0,"Alaska",1,738432,"Pacific",6
"37","AK",2020-03-08,0,0,0,0,"Alaska",1,738432,"Pacific",6
"38","AK",2020-03-09,0,0,0,0,"Alaska",1,738432,"Pacific",6
"39","AK",2020-03-10,0,0,0,0,"Alaska",1,738432,"Pacific",6
"40","AK",2020-03-11,0,0,0,0,"Alaska",1,738432,"Pacific",6
"41","AK",2020-03-12,0,0,0,0,"Alaska",1,738432,"Pacific",6
"42","AK",2020-03-13,1,0,1,0,"Alaska",1,738432,"Pacific",6
"43","AK",2020-03-14,1,0,0,0,"Alaska",1,738432,"Pacific",6
"44","AK",2020-03-15,1,0,0,0,"Alaska",1,738432,"Pacific",6
"45","AK",2020-03-16,1,0,0,0,"Alaska",1,738432,"Pacific",6
"46","AK",2020-03-17,3,0,2,0,"Alaska",1,738432,"Pacific",6
"47","AK",2020-03-18,6,0,3,0,"Alaska",1,738432,"Pacific",6
"48","AK",2020-03-19,9,0,3,0,"Alaska",1,738432,"Pacific",6
"49","AK",2020-03-20,12,0,3,0,"Alaska",1,738432,"Pacific",6
"50","AK",2020-03-21,15,0,3,0,"Alaska",1,738432,"Pacific",6
"51","AK",2020-03-22,20,0,5,0,"Alaska",1,738432,"Pacific",6
"52","AK",2020-03-23,30,0,10,0,"Alaska",1,738432,"Pacific",6
"53","AK",2020-03-24,34,0,4,0,"Alaska",1,738432,"Pacific",6
"54","AK",2020-03-25,41,1,7,1,"Alaska",1,738432,"Pacific",6
"55","AK",2020-03-26,56,1,15,0,"Alaska",1,738432,"Pacific",6
"56","AK",2020-03-27,58,1,2,0,"Alaska",1,738432,"Pacific",6
"57","AK",2020-03-28,85,2,27,1,"Alaska",1,738432,"Pacific",6
"58","AK",2020-03-29,102,2,17,0,"Alaska",1,738432,"Pacific",6
"59","AK",2020-03-30,114,3,12,1,"Alaska",1,738432,"Pacific",6
"60","AK",2020-03-31,119,3,5,0,"Alaska",1,738432,"Pacific",6
"61","AK",2020-04-01,132,3,13,0,"Alaska",1,738432,"Pacific",6
"62","AK",2020-04-02,143,3,11,0,"Alaska",1,738432,"Pacific",6
"63","AK",2020-04-03,157,3,14,0,"Alaska",1,738432,"Pacific",6
"64","AK",2020-04-04,171,5,14,2,"Alaska",1,738432,"Pacific",6
"65","AK",2020-04-05,185,6,14,1,"Alaska",1,738432,"Pacific",6
"66","AK",2020-04-06,190,6,5,0,"Alaska",1,738432,"Pacific",6
"67","AK",2020-04-07,213,6,23,0,"Alaska",1,738432,"Pacific",6
"68","AK",2020-04-08,226,7,13,1,"Alaska",1,738432,"Pacific",6
"69","AK",2020-04-09,235,7,9,0,"Alaska",1,738432,"Pacific",6
"70","AK",2020-04-10,246,7,11,0,"Alaska",1,738432,"Pacific",6
"71","AK",2020-04-11,257,8,11,1,"Alaska",1,738432,"Pacific",6
"72","AK",2020-04-12,272,8,15,0,"Alaska",1,738432,"Pacific",6
"73","AK",2020-04-13,277,8,5,0,"Alaska",1,738432,"Pacific",6
"74","AK",2020-04-14,285,9,8,1,"Alaska",1,738432,"Pacific",6
"75","AK",2020-04-15,293,9,8,0,"Alaska",1,738432,"Pacific",6
"76","AK",2020-04-16,300,9,7,0,"Alaska",1,738432,"Pacific",6
"77","AK",2020-04-17,309,9,9,0,"Alaska",1,738432,"Pacific",6
"78","AK",2020-04-18,314,9,5,0,"Alaska",1,738432,"Pacific",6
"79","AK",2020-04-19,319,9,5,0,"Alaska",1,738432,"Pacific",6
"80","AK",2020-04-20,321,9,2,0,"Alaska",1,738432,"Pacific",6
"81","AK",2020-04-21,329,9,8,0,"Alaska",1,738432,"Pacific",6
"82","AK",2020-04-22,335,9,6,0,"Alaska",1,738432,"Pacific",6
"83","AK",2020-04-23,337,9,2,0,"Alaska",1,738432,"Pacific",6
"84","AK",2020-04-24,339,9,2,0,"Alaska",1,738432,"Pacific",6
"85","AK",2020-04-25,339,9,0,0,"Alaska",1,738432,"Pacific",6
"86","AK",2020-04-26,340,9,1,0,"Alaska",1,738432,"Pacific",6
"87","AK",2020-04-27,345,9,5,0,"Alaska",1,738432,"Pacific",6
"88","AK",2020-04-28,351,9,6,0,"Alaska",1,738432,"Pacific",6
"89","AK",2020-04-29,355,9,4,0,"Alaska",1,738432,"Pacific",6
"90","AK",2020-04-30,355,9,0,0,"Alaska",1,738432,"Pacific",6
"91","AK",2020-05-01,364,9,9,0,"Alaska",1,738432,"Pacific",6
"92","AK",2020-05-02,365,9,1,0,"Alaska",1,738432,"Pacific",6
"93","AK",2020-05-03,368,9,3,0,"Alaska",1,738432,"Pacific",6
"94","AK",2020-05-04,370,9,2,0,"Alaska",1,738432,"Pacific",6
"95","AK",2020-05-05,371,9,1,0,"Alaska",1,738432,"Pacific",6
"96","AK",2020-05-06,372,10,1,1,"Alaska",1,738432,"Pacific",6
"97","AK",2020-05-07,374,10,2,0,"Alaska",1,738432,"Pacific",6
"98","AK",2020-05-08,377,10,3,0,"Alaska",1,738432,"Pacific",6
"99","AK",2020-05-09,378,10,1,0,"Alaska",1,738432,"Pacific",6
"100","AK",2020-05-10,379,10,1,0,"Alaska",1,738432,"Pacific",6
"101","AK",2020-05-11,379,10,0,0,"Alaska",1,738432,"Pacific",6
"102","AK",2020-05-12,383,10,4,0,"Alaska",1,738432,"Pacific",6
"103","AK",2020-05-13,383,10,0,0,"Alaska",1,738432,"Pacific",6
"104","AK",2020-05-14,383,10,0,0,"Alaska",1,738432,"Pacific",6
"105","AK",2020-05-15,388,10,5,0,"Alaska",1,738432,"Pacific",6
"106","AK",2020-05-16,388,10,0,0,"Alaska",1,738432,"Pacific",6
"107","AK",2020-05-17,388,10,0,0,"Alaska",1,738432,"Pacific",6
"108","AK",2020-05-18,388,10,0,0,"Alaska",1,738432,"Pacific",6
"109","AK",2020-05-19,400,10,12,0,"Alaska",1,738432,"Pacific",6
"110","AK",2020-05-20,401,10,1,0,"Alaska",1,738432,"Pacific",6
"111","AK",2020-05-21,401,10,0,0,"Alaska",1,738432,"Pacific",6
"112","AK",2020-05-22,403,10,2,0,"Alaska",1,738432,"Pacific",6
"113","AK",2020-05-23,407,10,4,0,"Alaska",1,738432,"Pacific",6
"114","AK",2020-05-24,407,10,0,0,"Alaska",1,738432,"Pacific",6
"115","AK",2020-05-25,408,10,1,0,"Alaska",1,738432,"Pacific",6
"116","AK",2020-05-26,410,10,2,0,"Alaska",1,738432,"Pacific",6
"117","AK",2020-05-27,411,10,1,0,"Alaska",1,738432,"Pacific",6
"118","AK",2020-05-28,424,10,13,0,"Alaska",1,738432,"Pacific",6
"119","AK",2020-05-29,429,10,5,0,"Alaska",1,738432,"Pacific",6
"120","AK",2020-05-30,433,10,4,0,"Alaska",1,738432,"Pacific",6
"121","AK",2020-05-31,459,10,26,0,"Alaska",1,738432,"Pacific",6
"122","AK",2020-06-01,466,10,7,0,"Alaska",1,738432,"Pacific",6
"123","AK",2020-06-02,486,10,20,0,"Alaska",1,738432,"Pacific",6
"124","AK",2020-06-03,504,10,18,0,"Alaska",1,738432,"Pacific",6
"125","AK",2020-06-04,512,10,8,0,"Alaska",1,738432,"Pacific",6
"126","AK",2020-06-05,523,10,11,0,"Alaska",1,738432,"Pacific",6
"127","AK",2020-06-06,535,10,12,0,"Alaska",1,738432,"Pacific",6
"128","AK",2020-06-07,543,10,8,0,"Alaska",1,738432,"Pacific",6
"129","AK",2020-06-08,562,10,19,0,"Alaska",1,738432,"Pacific",6
"130","AK",2020-06-09,572,11,10,1,"Alaska",1,738432,"Pacific",6
"131","AK",2020-06-10,592,11,20,0,"Alaska",1,738432,"Pacific",6
"132","AK",2020-06-11,609,11,17,0,"Alaska",1,738432,"Pacific",6
"133","AK",2020-06-12,624,12,15,1,"Alaska",1,738432,"Pacific",6
"134","AK",2020-06-13,653,12,29,0,"Alaska",1,738432,"Pacific",6
"135","AL",2020-02-01,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"136","AL",2020-02-02,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"137","AL",2020-02-03,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"138","AL",2020-02-04,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"139","AL",2020-02-05,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"140","AL",2020-02-06,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"141","AL",2020-02-07,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"142","AL",2020-02-08,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"143","AL",2020-02-09,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"144","AL",2020-02-10,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"145","AL",2020-02-11,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"146","AL",2020-02-12,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"147","AL",2020-02-13,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"148","AL",2020-02-14,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"149","AL",2020-02-15,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"150","AL",2020-02-16,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"151","AL",2020-02-17,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"152","AL",2020-02-18,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"153","AL",2020-02-19,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"154","AL",2020-02-20,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"155","AL",2020-02-21,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"156","AL",2020-02-22,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"157","AL",2020-02-23,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"158","AL",2020-02-24,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"159","AL",2020-02-25,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"160","AL",2020-02-26,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"161","AL",2020-02-27,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"162","AL",2020-02-28,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"163","AL",2020-02-29,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"164","AL",2020-03-01,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"165","AL",2020-03-02,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"166","AL",2020-03-03,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"167","AL",2020-03-04,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"168","AL",2020-03-05,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"169","AL",2020-03-06,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"170","AL",2020-03-07,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"171","AL",2020-03-08,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"172","AL",2020-03-09,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"173","AL",2020-03-10,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"174","AL",2020-03-11,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"175","AL",2020-03-12,0,0,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"176","AL",2020-03-13,5,0,5,0,"Alabama",95,4858979,"Southern Appalachia",1
"177","AL",2020-03-14,6,0,1,0,"Alabama",95,4858979,"Southern Appalachia",1
"178","AL",2020-03-15,12,0,6,0,"Alabama",95,4858979,"Southern Appalachia",1
"179","AL",2020-03-16,29,0,17,0,"Alabama",95,4858979,"Southern Appalachia",1
"180","AL",2020-03-17,39,0,10,0,"Alabama",95,4858979,"Southern Appalachia",1
"181","AL",2020-03-18,46,0,7,0,"Alabama",95,4858979,"Southern Appalachia",1
"182","AL",2020-03-19,78,0,32,0,"Alabama",95,4858979,"Southern Appalachia",1
"183","AL",2020-03-20,83,0,5,0,"Alabama",95,4858979,"Southern Appalachia",1
"184","AL",2020-03-21,131,0,48,0,"Alabama",95,4858979,"Southern Appalachia",1
"185","AL",2020-03-22,157,0,26,0,"Alabama",95,4858979,"Southern Appalachia",1
"186","AL",2020-03-23,196,0,39,0,"Alabama",95,4858979,"Southern Appalachia",1
"187","AL",2020-03-24,242,0,46,0,"Alabama",95,4858979,"Southern Appalachia",1
"188","AL",2020-03-25,381,1,139,1,"Alabama",95,4858979,"Southern Appalachia",1
"189","AL",2020-03-26,517,1,136,0,"Alabama",95,4858979,"Southern Appalachia",1
"190","AL",2020-03-27,587,4,70,3,"Alabama",95,4858979,"Southern Appalachia",1
"191","AL",2020-03-28,694,4,107,0,"Alabama",95,4858979,"Southern Appalachia",1
"192","AL",2020-03-29,825,10,131,6,"Alabama",95,4858979,"Southern Appalachia",1
"193","AL",2020-03-30,899,10,74,0,"Alabama",95,4858979,"Southern Appalachia",1
"194","AL",2020-03-31,987,23,88,13,"Alabama",95,4858979,"Southern Appalachia",1
"195","AL",2020-04-01,1060,27,73,4,"Alabama",95,4858979,"Southern Appalachia",1
"196","AL",2020-04-02,1233,32,173,5,"Alabama",95,4858979,"Southern Appalachia",1
"197","AL",2020-04-03,1495,38,262,6,"Alabama",95,4858979,"Southern Appalachia",1
"198","AL",2020-04-04,1614,44,119,6,"Alabama",95,4858979,"Southern Appalachia",1
"199","AL",2020-04-05,1765,45,151,1,"Alabama",95,4858979,"Southern Appalachia",1
"200","AL",2020-04-06,1952,49,187,4,"Alabama",95,4858979,"Southern Appalachia",1
"201","AL",2020-04-07,2169,64,217,15,"Alabama",95,4858979,"Southern Appalachia",1
"202","AL",2020-04-08,2328,66,159,2,"Alabama",95,4858979,"Southern Appalachia",1
"203","AL",2020-04-09,2703,70,375,4,"Alabama",95,4858979,"Southern Appalachia",1
"204","AL",2020-04-10,2947,80,244,10,"Alabama",95,4858979,"Southern Appalachia",1
"205","AL",2020-04-11,3217,92,270,12,"Alabama",95,4858979,"Southern Appalachia",1
"206","AL",2020-04-12,3563,93,346,1,"Alabama",95,4858979,"Southern Appalachia",1
"207","AL",2020-04-13,3734,99,171,6,"Alabama",95,4858979,"Southern Appalachia",1
"208","AL",2020-04-14,3953,114,219,15,"Alabama",95,4858979,"Southern Appalachia",1
"209","AL",2020-04-15,4075,118,122,4,"Alabama",95,4858979,"Southern Appalachia",1
"210","AL",2020-04-16,4345,133,270,15,"Alabama",95,4858979,"Southern Appalachia",1
"211","AL",2020-04-17,4571,148,226,15,"Alabama",95,4858979,"Southern Appalachia",1
"212","AL",2020-04-18,4712,153,141,5,"Alabama",95,4858979,"Southern Appalachia",1
"213","AL",2020-04-19,4888,157,176,4,"Alabama",95,4858979,"Southern Appalachia",1
"214","AL",2020-04-20,5079,163,191,6,"Alabama",95,4858979,"Southern Appalachia",1
"215","AL",2020-04-21,5317,183,238,20,"Alabama",95,4858979,"Southern Appalachia",1
"216","AL",2020-04-22,5593,196,276,13,"Alabama",95,4858979,"Southern Appalachia",1
"217","AL",2020-04-23,5832,202,239,6,"Alabama",95,4858979,"Southern Appalachia",1
"218","AL",2020-04-24,6026,209,194,7,"Alabama",95,4858979,"Southern Appalachia",1
"219","AL",2020-04-25,6026,209,0,0,"Alabama",95,4858979,"Southern Appalachia",1
"220","AL",2020-04-26,6421,219,395,10,"Alabama",95,4858979,"Southern Appalachia",1
"221","AL",2020-04-27,6539,228,118,9,"Alabama",95,4858979,"Southern Appalachia",1
"222","AL",2020-04-28,6750,242,211,14,"Alabama",95,4858979,"Southern Appalachia",1
"223","AL",2020-04-29,6912,256,162,14,"Alabama",95,4858979,"Southern Appalachia",1
"224","AL",2020-04-30,7088,272,176,16,"Alabama",95,4858979,"Southern Appalachia",1
"225","AL",2020-05-01,7294,289,206,17,"Alabama",95,4858979,"Southern Appalachia",1
"226","AL",2020-05-02,7611,289,317,0,"Alabama",95,4858979,"Southern Appalachia",1
"227","AL",2020-05-03,7888,290,277,1,"Alabama",95,4858979,"Southern Appalachia",1
"228","AL",2020-05-04,8112,298,224,8,"Alabama",95,4858979,"Southern Appalachia",1
"229","AL",2020-05-05,8437,315,325,17,"Alabama",95,4858979,"Southern Appalachia",1
"230","AL",2020-05-06,8691,343,254,28,"Alabama",95,4858979,"Southern Appalachia",1
"231","AL",2020-05-07,9046,369,355,26,"Alabama",95,4858979,"Southern Appalachia",1
"232","AL",2020-05-08,9385,383,339,14,"Alabama",95,4858979,"Southern Appalachia",1
"233","AL",2020-05-09,9668,390,283,7,"Alabama",95,4858979,"Southern Appalachia",1
"234","AL",2020-05-10,9889,393,221,3,"Alabama",95,4858979,"Southern Appalachia",1
"235","AL",2020-05-11,10164,403,275,10,"Alabama",95,4858979,"Southern Appalachia",1
"236","AL",2020-05-12,10464,435,300,32,"Alabama",95,4858979,"Southern Appalachia",1
"237","AL",2020-05-13,10700,450,236,15,"Alabama",95,4858979,"Southern Appalachia",1
"238","AL",2020-05-14,11101,473,401,23,"Alabama",95,4858979,"Southern Appalachia",1
"239","AL",2020-05-15,11373,483,272,10,"Alabama",95,4858979,"Southern Appalachia",1
"240","AL",2020-05-16,11674,485,301,2,"Alabama",95,4858979,"Southern Appalachia",1
"241","AL",2020-05-17,11771,488,97,3,"Alabama",95,4858979,"Southern Appalachia",1
"242","AL",2020-05-18,12086,489,315,1,"Alabama",95,4858979,"Southern Appalachia",1
"243","AL",2020-05-19,12376,504,290,15,"Alabama",95,4858979,"Southern Appalachia",1
"244","AL",2020-05-20,13052,522,676,18,"Alabama",95,4858979,"Southern Appalachia",1
"245","AL",2020-05-21,13288,529,236,7,"Alabama",95,4858979,"Southern Appalachia",1
"246","AL",2020-05-22,13670,541,382,12,"Alabama",95,4858979,"Southern Appalachia",1
"247","AL",2020-05-23,14117,549,447,8,"Alabama",95,4858979,"Southern Appalachia",1
"248","AL",2020-05-24,14478,551,361,2,"Alabama",95,4858979,"Southern Appalachia",1
"249","AL",2020-05-25,14986,566,508,15,"Alabama",95,4858979,"Southern Appalachia",1
"250","AL",2020-05-26,15650,580,664,14,"Alabama",95,4858979,"Southern Appalachia",1
"251","AL",2020-05-27,16032,583,382,3,"Alabama",95,4858979,"Southern Appalachia",1
"252","AL",2020-05-28,16530,591,498,8,"Alabama",95,4858979,"Southern Appalachia",1
"253","AL",2020-05-29,17031,610,501,19,"Alabama",95,4858979,"Southern Appalachia",1
"254","AL",2020-05-30,17359,618,328,8,"Alabama",95,4858979,"Southern Appalachia",1
"255","AL",2020-05-31,17952,630,593,12,"Alabama",95,4858979,"Southern Appalachia",1
"256","AL",2020-06-01,18630,646,678,16,"Alabama",95,4858979,"Southern Appalachia",1
"257","AL",2020-06-02,18766,653,136,7,"Alabama",95,4858979,"Southern Appalachia",1
"258","AL",2020-06-03,18851,653,85,0,"Alabama",95,4858979,"Southern Appalachia",1
"259","AL",2020-06-04,19072,653,221,0,"Alabama",95,4858979,"Southern Appalachia",1
"260","AL",2020-06-05,19387,676,315,23,"Alabama",95,4858979,"Southern Appalachia",1
"261","AL",2020-06-06,20043,689,656,13,"Alabama",95,4858979,"Southern Appalachia",1
"262","AL",2020-06-07,20500,692,457,3,"Alabama",95,4858979,"Southern Appalachia",1
"263","AL",2020-06-08,20925,718,425,26,"Alabama",95,4858979,"Southern Appalachia",1
"264","AL",2020-06-09,21422,729,497,11,"Alabama",95,4858979,"Southern Appalachia",1
"265","AL",2020-06-10,21989,744,567,15,"Alabama",95,4858979,"Southern Appalachia",1
"266","AL",2020-06-11,22845,755,856,11,"Alabama",95,4858979,"Southern Appalachia",1
"267","AL",2020-06-12,23710,769,865,14,"Alabama",95,4858979,"Southern Appalachia",1
"268","AL",2020-06-13,24601,773,891,4,"Alabama",95,4858979,"Southern Appalachia",1
"269","AR",2020-02-01,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"270","AR",2020-02-02,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"271","AR",2020-02-03,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"272","AR",2020-02-04,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"273","AR",2020-02-05,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"274","AR",2020-02-06,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"275","AR",2020-02-07,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"276","AR",2020-02-08,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"277","AR",2020-02-09,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"278","AR",2020-02-10,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"279","AR",2020-02-11,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"280","AR",2020-02-12,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"281","AR",2020-02-13,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"282","AR",2020-02-14,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"283","AR",2020-02-15,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"284","AR",2020-02-16,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"285","AR",2020-02-17,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"286","AR",2020-02-18,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"287","AR",2020-02-19,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"288","AR",2020-02-20,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"289","AR",2020-02-21,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"290","AR",2020-02-22,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"291","AR",2020-02-23,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"292","AR",2020-02-24,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"293","AR",2020-02-25,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"294","AR",2020-02-26,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"295","AR",2020-02-27,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"296","AR",2020-02-28,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"297","AR",2020-02-29,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"298","AR",2020-03-01,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"299","AR",2020-03-02,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"300","AR",2020-03-03,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"301","AR",2020-03-04,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"302","AR",2020-03-05,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"303","AR",2020-03-06,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"304","AR",2020-03-07,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"305","AR",2020-03-08,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"306","AR",2020-03-09,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"307","AR",2020-03-10,0,0,0,0,"Arkansas",57,2978204,"TOLA",8
"308","AR",2020-03-11,1,0,1,0,"Arkansas",57,2978204,"TOLA",8
"309","AR",2020-03-12,6,0,5,0,"Arkansas",57,2978204,"TOLA",8
"310","AR",2020-03-13,6,0,0,0,"Arkansas",57,2978204,"TOLA",8
"311","AR",2020-03-14,12,0,6,0,"Arkansas",57,2978204,"TOLA",8
"312","AR",2020-03-15,16,0,4,0,"Arkansas",57,2978204,"TOLA",8
"313","AR",2020-03-16,22,0,6,0,"Arkansas",57,2978204,"TOLA",8
"314","AR",2020-03-17,22,0,0,0,"Arkansas",57,2978204,"TOLA",8
"315","AR",2020-03-18,33,0,11,0,"Arkansas",57,2978204,"TOLA",8
"316","AR",2020-03-19,62,0,29,0,"Arkansas",57,2978204,"TOLA",8
"317","AR",2020-03-20,96,0,34,0,"Arkansas",57,2978204,"TOLA",8
"318","AR",2020-03-21,122,0,26,0,"Arkansas",57,2978204,"TOLA",8
"319","AR",2020-03-22,165,0,43,0,"Arkansas",57,2978204,"TOLA",8
"320","AR",2020-03-23,192,0,27,0,"Arkansas",57,2978204,"TOLA",8
"321","AR",2020-03-24,219,2,27,2,"Arkansas",57,2978204,"TOLA",8
"322","AR",2020-03-25,280,2,61,0,"Arkansas",57,2978204,"TOLA",8
"323","AR",2020-03-26,335,2,55,0,"Arkansas",57,2978204,"TOLA",8
"324","AR",2020-03-27,381,3,46,1,"Arkansas",57,2978204,"TOLA",8
"325","AR",2020-03-28,409,5,28,2,"Arkansas",57,2978204,"TOLA",8
"326","AR",2020-03-29,426,6,17,1,"Arkansas",57,2978204,"TOLA",8
